pubnumber,title,url
WO2007117573A3,TRANSGENIC MICE FOR IDENTIFYING AND ASSESSING NEURAL STEM/ PROGENITOR CELLS ,http://www.google.com/patents/about?id=eWCiAAAAEBAJ&dq=TRANSGENIC+MICE+FOR+IDENTIFYING+AND+ASSESSING+NEURAL+STEM/+PROGENITOR+CELLS
WO2004069268A1,REGENERATION AND NEOGENESIS OF RETINAL VISUAL CELL WITH Otx2 GENE ,http://www.google.com/patents/about?id=OqGcAAAAEBAJ&dq=REGENERATION+AND+NEOGENESIS+OF+RETINAL+VISUAL+CELL+WITH+Otx2+GENE
WO2006127585A3,TRANSDUCTION OF PRIMARY CELLS ,http://www.google.com/patents/about?id=sAyJAAAAEBAJ&dq=TRANSDUCTION+OF+PRIMARY+CELLS
WO2009053820A4,SYSTEM FOR TREATING BONE AND/OR CARTILAGE DEFECTS AND METHODS OF USE THEREFOR ,http://www.google.com/patents/about?id=C0GpAAAAEBAJ&dq=SYSTEM+FOR+TREATING+BONE+AND/OR+CARTILAGE+DEFECTS+AND+METHODS+OF+USE+THEREFOR
WO2007025177A3,NEUROGENESIS BY MUSCARINIC RECEPTOR MODULATION ,http://www.google.com/patents/about?id=LQqbAAAAEBAJ&dq=NEUROGENESIS+BY+MUSCARINIC+RECEPTOR+MODULATION
WO2005114107A3,USE OF A MONOCLONAL ANTIBODY THAT SPECIFICALLY BINDS STEM CELLS ,http://www.google.com/patents/about?id=MB2pAAAAEBAJ&dq=USE+OF+A+MONOCLONAL+ANTIBODY+THAT+SPECIFICALLY+BINDS+STEM+CELLS
WO2010040302A1,METHODS FOR ISOLATING MESENCHYMAL STEM CELLS FROM EMBRYOS OF HUMAN OR ANIMALS AND EXTRACTING SECRETION SUBSTANCES THEREOF ,http://www.google.com/patents?q=METHODS+FOR+ISOLATING+MESENCHYMAL+STEM+CELLS+FROM+EMBRYOS+OF+HUMAN+OR+ANIMALS+AND+EXTRACTING+SECRETION+SUBSTANCES+THEREOF&scoring=1&output=rss
WO2005059111A3,DELIVERY OF DNA OR RNA VIA GAP JUNCTIONS FROM HOST CELLS TO TARGET CELLS AND A CELL-BASED DELIVERY SYSTEM FOR ANTISENSE OR SiRNA ,http://www.google.com/patents/about?id=s7LdAAAAEBAJ&dq=DELIVERY+OF+DNA+OR+RNA+VIA+GAP+JUNCTIONS+FROM+HOST+CELLS+TO+TARGET+CELLS+AND+A+CELL-BASED+DELIVERY+SYSTEM+FOR+ANTISENSE+OR+SiRNA
WO2006086746A3,HOMOGENEOUS NEURAL PRECURSOR CELLS ,http://www.google.com/patents/about?id=kGeuAAAAEBAJ&dq=HOMOGENEOUS+NEURAL+PRECURSOR+CELLS
WO2003066840A3,PLURIPOTENT EMBRYONIC-LIKE STEM CELLS DERIVED FROM TEETH AND USES THEREOF ,http://www.google.com/patents/about?id=F6iVAAAAEBAJ&dq=PLURIPOTENT+EMBRYONIC-LIKE+STEM+CELLS+DERIVED+FROM+TEETH+AND+USES+THEREOF
WO2002040639A3,METHODS FOR ENHANCING ENGRAFTMENT OF PURIFIED HEMATOPOIETIC STEM CELLS IN ALLOGENEIC RECIPIENTS ,http://www.google.com/patents/about?id=lNqHAAAAEBAJ&dq=METHODS+FOR+ENHANCING+ENGRAFTMENT+OF+PURIFIED+HEMATOPOIETIC+STEM+CELLS+IN+ALLOGENEIC+RECIPIENTS
WO2005015151A3,METHOD FOR PURIFYING MESENCHYMAL STEM CELLS ,http://www.google.com/patents/about?id=TQOCAAAAEBAJ&dq=METHOD+FOR+PURIFYING+MESENCHYMAL+STEM+CELLS
WO2006112390A1,FAT-DERIVED PROGENITOR CELL AND USE THEREOF ,http://www.google.com/patents/about?id=3MaxAAAAEBAJ&dq=FAT-DERIVED+PROGENITOR+CELL+AND+USE+THEREOF
WO2006037103A2,THE USE OF HUMAN STEM CELLS AND/OR FACTORS THEY PRODUCE TO PROMOTE ADULT MAMMALIAN CARDIAC REPAIR THROUGH CARDIOMYOCYTE CELL DIVISION ,http://www.google.com/patents/about?id=YlzwAAAAEBAJ&dq=THE+USE+OF+HUMAN+STEM+CELLS+AND/OR+FACTORS+THEY+PRODUCE+TO+PROMOTE+ADULT+MAMMALIAN+CARDIAC+REPAIR+THROUGH+CARDIOMYOCYTE+CELL+DIVISION
WO2010092616A1,IMPLANT MATERIAL AND METHOD FOR PRODUCING THE SAME ,http://www.google.com/patents/about?id=FNANAAAAEBAJ&dq=IMPLANT+MATERIAL+AND+METHOD+FOR+PRODUCING+THE+SAME
WO2005033272A3,IN VIVO SYNTHESIS OF CONNECTIVE TISSUES ,http://www.google.com/patents/about?id=gvCUAAAAEBAJ&dq=IN+VIVO+SYNTHESIS+OF+CONNECTIVE+TISSUES
WO2010064680A1,METHOD FOR PRODUCING GRANULAR CULTURED BONE ,http://www.google.com/patents/about?id=FziWAAAAEBAJ&dq=METHOD+FOR+PRODUCING+GRANULAR+CULTURED+BONE
WO2008054695A3,COMPOSITION AND METHOD FOR ETIOLOGICAL TREATMENT AND PREVENTION OF DISEASES AND/OR COMPLICATIONS ASSOCIATED WITH CHRONIC GLUCOSE METABOLISM DESTABILIZATION ,http://www.google.com/patents/about?id=2lbKAAAAEBAJ&dq=COMPOSITION+AND+METHOD+FOR+ETIOLOGICAL+TREATMENT+AND+PREVENTION+OF+DISEASES+AND/OR+COMPLICATIONS+ASSOCIATED+WITH+CHRONIC+GLUCOSE+METABOLISM+DESTABILIZATION
WO2007018562A3,NANOSPEARING FOR MOLECULAR TRANSPORTATION INTO CELLS ,http://www.google.com/patents/about?id=OFqhAAAAEBAJ&dq=NANOSPEARING+FOR+MOLECULAR+TRANSPORTATION+INTO+CELLS
WO2008015682A3,METHODS OF EXPANDING EMBRYONIC STEM CELLS IN A SUSPENSION CULTURE ,http://www.google.com/patents/about?id=8-vKAAAAEBAJ&dq=METHODS+OF+EXPANDING+EMBRYONIC+STEM+CELLS+IN+A+SUSPENSION+CULTURE
WO2009077134A3,USE OF RNA FOR REPROGRAMMING SOMATIC CELLS ,http://www.google.com/patents/about?id=4T9WAQAAEBAJ&dq=USE+OF+RNA+FOR+REPROGRAMMING+SOMATIC+CELLS
WO2001024627A1,ANIMAL WITH THE MASS EXPRESSION OF HUMAN GENE AND TEST METHOD BY USING THE ANIMAL ,http://www.google.com/patents/about?id=IKd_AAAAEBAJ&dq=ANIMAL+WITH+THE+MASS+EXPRESSION+OF+HUMAN+GENE+AND+TEST+METHOD+BY+USING+THE+ANIMAL
WO2008128526A3,USE OF EGFL7 FOR STEM CELL MODULATION ,http://www.google.com/patents/about?id=vdbbAAAAEBAJ&dq=USE+OF+EGFL7+FOR+STEM+CELL+MODULATION
WO2005099772A3,METHODS FOR PREVENTING OR REDUCING ISCHEMIA/REPERFUSION INDUCED MYOCARDIAL CELL DEATH ,http://www.google.com/patents/about?id=HO7OAAAAEBAJ&dq=METHODS+FOR+PREVENTING+OR+REDUCING+ISCHEMIA/REPERFUSION+INDUCED+MYOCARDIAL+CELL+DEATH
WO2008011636A3,TARGETED GENE DELIVERY FOR DENDRITIC CELL VACCINATION ,http://www.google.com/patents/about?id=JGPQAAAAEBAJ&dq=TARGETED+GENE+DELIVERY+FOR+DENDRITIC+CELL+VACCINATION
WO2010026656A1,TOTAL MANAGEMENT SYSTEM FOR COLLECTION AND LONG-TERM STABLE CRYOPRESERVATION OF PRIMARY TOOTH STEM CELLS FAVORABLE FOR EXPLOITATION IN REGENERATIVE MEDICINE ,http://www.google.com/patents?q=TOTAL+MANAGEMENT+SYSTEM+FOR+COLLECTION+AND+LONG-TERM+STABLE+CRYOPRESERVATION+OF+PRIMARY+TOOTH+STEM+CELLS+FAVORABLE+FOR+EXPLOITATION+IN+REGENERATIVE+MEDICINE&scoring=1&output=rss
WO2010015665A3,PARENTERAL COMPOSITION COMPRISING MICROSPHERES WITH A DIAMETER BETWEEN 10 AND 20 MICRONS ,http://www.google.com/patents/about?id=gJ2IAAAAEBAJ&dq=PARENTERAL+COMPOSITION+COMPRISING+MICROSPHERES+WITH+A+DIAMETER+BETWEEN+10+AND+20+MICRONS
WO2007149395A3,"2,5-SUBSTITUTED OXAZOLE DERIVATIVES AS PROTEIN KINASE INHIBITORS FOR THE TREATMENT OF CANCER ","http://www.google.com/patents/about?id=KmPVAAAAEBAJ&dq=2,5-SUBSTITUTED+OXAZOLE+DERIVATIVES+AS+PROTEIN+KINASE+INHIBITORS+FOR+THE+TREATMENT+OF+CANCER"
WO2001007423A1,DRUG COMPOSITIONS EXHIBITING THROMBOPOIETIN AGONISM ,http://www.google.com/patents/about?id=OaR3AAAAEBAJ&dq=DRUG+COMPOSITIONS+EXHIBITING+THROMBOPOIETIN+AGONISM
WO2002029073A3,GENE DELIVERY VECTORS FOR STEM CELLS ,http://www.google.com/patents/about?id=O-nNAAAAEBAJ&dq=GENE+DELIVERY+VECTORS+FOR+STEM+CELLS
WO2009154770A3,"MESENCHYMAL STEM CELLS, COMPOSITIONS, AND METHODS FOR TREATMENT OF CARDIAC TISSUE DAMAGE ","http://www.google.com/patents/about?id=onrZAAAAEBAJ&dq=MESENCHYMAL+STEM+CELLS,+COMPOSITIONS,+AND+METHODS+FOR+TREATMENT+OF+CARDIAC+TISSUE+DAMAGE"
WO2008047243A3,PHARMACEUTICAL COMPOSITION FOR SUPPRESSION OF APOPTOSIS AND METHOD FOR DELIVERING THE SAME ,http://www.google.com/patents/about?id=PTKqAAAAEBAJ&dq=PHARMACEUTICAL+COMPOSITION+FOR+SUPPRESSION+OF+APOPTOSIS+AND+METHOD+FOR+DELIVERING+THE+SAME
WO2008006104A3,ENHANCED OXYGEN CELL CULTURE PLATFORMS ,http://www.google.com/patents/about?id=VJymAAAAEBAJ&dq=ENHANCED+OXYGEN+CELL+CULTURE+PLATFORMS
WO2009030952A3,PHENYLCARBOXAMIDE DERIVATIVES AS INHIBITORS AND EFFECTORS OF THE HEDGEHOG PATHWAY ,http://www.google.com/patents?q=PHENYLCARBOXAMIDE+DERIVATIVES+AS+INHIBITORS+AND+EFFECTORS+OF+THE+HEDGEHOG+PATHWAY&scoring=1&output=rss
WO2002079458A1,CENTRAL NERVE SYSTEM PRECURSOR CELLS INDUCING SYNAPTOGENIC NEURONS IN SPINAL CORD ,http://www.google.com/patents/about?id=9fqUAAAAEBAJ&dq=CENTRAL+NERVE+SYSTEM+PRECURSOR+CELLS+INDUCING+SYNAPTOGENIC+NEURONS+IN+SPINAL+CORD
WO2007069666A1,NUCLEAR REPROGRAMMING FACTOR ,http://www.google.com/patents/about?id=PyK6AAAAEBAJ&dq=NUCLEAR+REPROGRAMMING+FACTOR
WO2007073175A3,COMPOSITION COMPRISING POLYUNSATURATED FATTY ACIDS FOR IMPROVING MEMBRANE COMPOSITION ,http://www.google.com/patents/about?id=LNKXAAAAEBAJ&dq=COMPOSITION+COMPRISING+POLYUNSATURATED+FATTY+ACIDS+FOR+IMPROVING+MEMBRANE+COMPOSITION
WO2007079185A3,IMPROVED COMPOSITION FOR COLLECTING AND PRESERVING PLACENTAL STEM CELLS AND METHODS OF USING THE COMPOSITION ,http://www.google.com/patents/about?id=IiWBAAAAEBAJ&dq=IMPROVED+COMPOSITION+FOR+COLLECTING+AND+PRESERVING+PLACENTAL+STEM+CELLS+AND+METHODS+OF+USING+THE+COMPOSITION
WO2009139881A3,COMPOSITIONS AND METHODS FOR GROWING EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=laKZAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+GROWING+EMBRYONIC+STEM+CELLS
WO2007060459A3,BIO-ARTIFICIAL MATERIALS WITH TUNEABLE PROPERTIES ,http://www.google.com/patents/about?id=F42wAAAAEBAJ&dq=BIO-ARTIFICIAL+MATERIALS+WITH+TUNEABLE+PROPERTIES
WO2006004910A3,IMPROVED BISPECIFIC ANTIBODIES ,http://www.google.com/patents/about?id=HyOQAAAAEBAJ&dq=IMPROVED+BISPECIFIC+ANTIBODIES
WO2005051436A3,METHOD FOR TOOTH ORGAN RECONSTRUCTION ,http://www.google.com/patents/about?id=hFzRAAAAEBAJ&dq=METHOD+FOR+TOOTH+ORGAN+RECONSTRUCTION
WO2007100154A1,IMMUNO-CELL THERAPY FOR ALLERGIC DISEASE USING REGULATORY DENDRITIC CELL ,http://www.google.com/patents?q=IMMUNO-CELL+THERAPY+FOR+ALLERGIC+DISEASE+USING+REGULATORY+DENDRITIC+CELL&scoring=1&output=rss
WO2006117889A1,METHOD OF PREPARING ORGAN FOR TRANSPLANTATION ,http://www.google.com/patents/about?id=C9YFAAAAEBAJ&dq=METHOD+OF+PREPARING+ORGAN+FOR+TRANSPLANTATION
WO2007106576A3,METHODS AND MATERIALS FOR IMMUNIZATION AGAINST CANCER ,http://www.google.com/patents/about?id=r6DIAAAAEBAJ&dq=METHODS+AND+MATERIALS+FOR+IMMUNIZATION+AGAINST+CANCER
WO2007149554A3,METHODS FOR RESTORING NEURAL FUNCTION ,http://www.google.com/patents/about?id=jUMFAAAAEBAJ&dq=METHODS+FOR+RESTORING+NEURAL+FUNCTION
WO2009062143A3,PROCÉDÉS ET COMPOSITIONS POUR LA RÉPARATION ET/OU LA RÉGÉNÉRATION DE MYOCARDE ENDOMMAGÉ METTANT EN UVRE DES CYTOKINES ET LEURS VARIANTS ,http://www.google.com/patents?q=PROC%C3%89D%C3%89S+ET+COMPOSITIONS+POUR+LA+R%C3%89PARATION+ET/OU+LA+R%C3%89G%C3%89N%C3%89RATION+DE+MYOCARDE+ENDOMMAG%C3%89+METTANT+EN+++UVRE+DES+CYTOKINES+ET+LEURS+VARIANTS&scoring=1&output=rss
WO2008093095A3,COMPOSITION COMPRISING POLYMER PARTICLES ,http://www.google.com/patents/about?id=vtGQAAAAEBAJ&dq=COMPOSITION+COMPRISING+POLYMER+PARTICLES
WO2009046346A8,STEM CELL THERAPY FOR WEIGHT LOSS ,http://www.google.com/patents/about?id=uuSjAAAAEBAJ&dq=STEM+CELL+THERAPY+FOR+WEIGHT+LOSS
WO2009139581A2,"ANTIOXIDANT, ANTI-INFLAMMATORY, OR ANTI-AGING COMPOSITION CONTAINING A PLANT STEM CELL LINE DERIVED FROM TAXUS CAMBIUM OR PROCAMBIUM AS AN ACTIVE INGREDIENT ","http://www.google.com/patents?q=ANTIOXIDANT,+ANTI-INFLAMMATORY,+OR+ANTI-AGING+COMPOSITION+CONTAINING+A+PLANT+STEM+CELL+LINE+DERIVED+FROM+TAXUS+CAMBIUM+OR+PROCAMBIUM+AS+AN+ACTIVE+INGREDIENT&scoring=1&output=rss"
WO2007028085A3,NEUREGULIN FOR PREVENTION AND TREATMENT OF DAMAGE FROM ACUTE ASSAULT ON VASCULAR AND NEURONAL TISSUES ,http://www.google.com/patents/about?id=-gzTAAAAEBAJ&dq=NEUREGULIN+FOR+PREVENTION+AND+TREATMENT+OF+DAMAGE+FROM+ACUTE+ASSAULT+ON+VASCULAR+AND+NEURONAL+TISSUES
WO2010015938A3,USE OF AGONISTS OF INTEGRIN ALPHA 5 FOR INDUCING THE OSTEOGENIC DIFFERENTIATION OF MESENCHYMAL STEM CELLS ,http://www.google.com/patents?q=USE+OF+AGONISTS+OF+INTEGRIN+ALPHA+5+FOR+INDUCING+THE+OSTEOGENIC+DIFFERENTIATION+OF+MESENCHYMAL+STEM+CELLS&scoring=1&output=rss
WO2007028079A3,METHODS OF STIMULATING EXPANSION OF HEMATOPOIETIC STEM CELLS ,http://www.google.com/patents/about?id=utHNAAAAEBAJ&dq=METHODS+OF+STIMULATING+EXPANSION+OF+HEMATOPOIETIC+STEM+CELLS
WO2003025151A3,CIRCADIAN CONTROL OF STEM/PROGENITOR CELL SELF-RENEWAL AND DIFFERENTIATION AND OF CLOCK CONTROLLED GENE EXPRESSION ,http://www.google.com/patents/about?id=LMqJAAAAEBAJ&dq=CIRCADIAN+CONTROL+OF+STEM/PROGENITOR+CELL+SELF-RENEWAL+AND+DIFFERENTIATION+AND+OF+CLOCK+CONTROLLED+GENE+EXPRESSION
WO2008093341A3,ELECTROSPUN SCAFFOLDS AND METHODS OF GENERATING AND USING SAME ,http://www.google.com/patents/about?id=iSTSAAAAEBAJ&dq=ELECTROSPUN+SCAFFOLDS+AND+METHODS+OF+GENERATING+AND+USING+SAME
WO2008137280A8,COMPOSITIONS AND METHODS FOR ALTERING PANCREAS OR LIVER FUNCTION ,http://www.google.com/patents/about?id=4VrOAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+ALTERING+PANCREAS+OR+LIVER+FUNCTION
WO2009031896A3,IMPROVED LIPOSOMES AND USES THEREOF ,http://www.google.com/patents/about?id=MOGZAAAAEBAJ&dq=IMPROVED+LIPOSOMES+AND+USES+THEREOF
WO2005100558A1,CD40 LIGAND MUTANT AND UTILIZATION OF THE SAME ,http://www.google.com/patents/about?id=ZKAKAAAAEBAJ&dq=CD40+LIGAND+MUTANT+AND+UTILIZATION+OF+THE+SAME
WO2003070937A1,PROTEIN HAVING OSTEOGENIC PROTEIN-BINDING REGION AND GENE ENCODING THE SAME ,http://www.google.com/patents/about?id=3K8DAAAAEBAJ&dq=PROTEIN+HAVING+OSTEOGENIC+PROTEIN-BINDING+REGION+AND+GENE+ENCODING+THE+SAME
WO2008113469A8,SUBSTITUTED IMIDAZOPYRIMIDINES AND TRIAZOLOPYRIMIDINES ,http://www.google.com/patents/about?id=vPrPAAAAEBAJ&dq=SUBSTITUTED+IMIDAZOPYRIMIDINES+AND+TRIAZOLOPYRIMIDINES
WO2007070592A3,THREE DIMENSIONAL DIELECTROPHORECTIC SEPARATOR AND METHODS OF USE ,http://www.google.com/patents?q=THREE+DIMENSIONAL+DIELECTROPHORECTIC+SEPARATOR+AND+METHODS+OF+USE&scoring=1&output=rss
WO2003060082A3,USE OF MODIFIED PYRIMIDINE COMPOUNDS TO PROMOTE STEM CELL MIGRATION AND PROLIFERATION ,http://www.google.com/patents/about?id=FWyuAAAAEBAJ&dq=USE+OF+MODIFIED+PYRIMIDINE+COMPOUNDS+TO+PROMOTE+STEM+CELL+MIGRATION+AND+PROLIFERATION
WO2008001369A8,USE OF CB2 RECEPTOR AGONISTS FOR PROMOTING NEUROGENESIS ,http://www.google.com/patents/about?id=BG7LAAAAEBAJ&dq=USE+OF+CB2+RECEPTOR+AGONISTS+FOR+PROMOTING+NEUROGENESIS
WO2007146440A3,GLUCAN PREPARATIONS ,http://www.google.com/patents/about?id=WlrKAAAAEBAJ&dq=GLUCAN+PREPARATIONS
WO2007021004A1,"Msx1/2, MARKERS OF GROWING PROGENITOR CELL OF DOPAMINE-PRODUCING NEURON ","http://www.google.com/patents?q=Msx1/2,+MARKERS+OF+GROWING+PROGENITOR+CELL+OF+DOPAMINE-PRODUCING+NEURON&scoring=1&output=rss"
WO2003025149A3,CELL POPULATIONS WHICH CO-EXPRESS CD49C AND CD90 ,http://www.google.com/patents/about?id=AgulAAAAEBAJ&dq=CELL+POPULATIONS+WHICH+CO-EXPRESS+CD49C+AND+CD90
WO2005014785A3,CONDITIONALLY-IMMORTALIZED HEMATOPOIETIC PROGENITOR CELL LINES ,http://www.google.com/patents/about?id=RqTdAAAAEBAJ&dq=CONDITIONALLY-IMMORTALIZED+HEMATOPOIETIC+PROGENITOR+CELL+LINES
WO2008051805A3,TRIAZOLO-PYRIDAZINE PROTEIN KINASE MODULATORS ,http://www.google.com/patents?q=TRIAZOLO-PYRIDAZINE+PROTEIN+KINASE+MODULATORS&scoring=1&output=rss
WO2009151742A3,METHODS FOR IDENTIFYING NUCLEAR RECEPTOR/LIGAND COMBINATIONS FOR TARGETING BRAIN TUMOR STEM CELLS ,http://www.google.com/patents/about?id=ty3tAAAAEBAJ&dq=METHODS+FOR+IDENTIFYING+NUCLEAR+RECEPTOR/LIGAND+COMBINATIONS+FOR+TARGETING+BRAIN+TUMOR+STEM+CELLS
WO2000046599A9,SYSTEM FOR PRODUCING MORPHOLOGICAL AND FUNCTIONAL CHANGES IN ADULT MAMMALIAN CELLS ,http://www.google.com/patents/about?id=duZ-AAAAEBAJ&dq=SYSTEM+FOR+PRODUCING+MORPHOLOGICAL+AND+FUNCTIONAL+CHANGES+IN+ADULT+MAMMALIAN+CELLS
WO2007087453A3,COMPOSITIONS AND METHODS FOR TREATING HAEMATOLOGICAL PROLIFERATIVE DISORDERS ,http://www.google.com/patents/about?id=o9ChAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+TREATING+HAEMATOLOGICAL+PROLIFERATIVE+DISORDERS
WO2004050827A3,"CULTURED HUMAN PANCREATIC ISLETS, AND USES THEREOF ","http://www.google.com/patents/about?id=C2yaAAAAEBAJ&dq=CULTURED+HUMAN+PANCREATIC+ISLETS,+AND+USES+THEREOF"
WO2006105278A3,CONTROLLING STEM CELL DESTINY DESTINY WITH TUNABLE NETWORK ,http://www.google.com/patents/about?id=tnGZAAAAEBAJ&dq=CONTROLLING+STEM+CELL+DESTINY+DESTINY+WITH+TUNABLE+NETWORK
WO2010083841A3,IMPROVED CELL LINES AND THEIR USE IN ENCAPSULATED CELL BIODELIVERY ,http://www.google.com/patents/about?id=ZabIAAAAEBAJ&dq=IMPROVED+CELL+LINES+AND+THEIR+USE+IN+ENCAPSULATED+CELL+BIODELIVERY
WO2002062967A3,MULTIPOTENT O-2A PROGENITORS FROM THE NEUROHYPOPHYSIS ,http://www.google.com/patents/about?id=CVyWAAAAEBAJ&dq=MULTIPOTENT+O-2A+PROGENITORS+FROM+THE+NEUROHYPOPHYSIS
WO2007109376A3,ANTI-TUMOR CELL ANTIGEN ANTIBODY THERAPEUTICS ,http://www.google.com/patents/about?id=bOuUAAAAEBAJ&dq=ANTI-TUMOR+CELL+ANTIGEN+ANTIBODY+THERAPEUTICS
WO1996021035A3,RETROVIRAL DELIVERY OF FULL LENGTH FACTOR VIII ,http://www.google.com/patents/about?id=eWYhAAAAEBAJ&dq=RETROVIRAL+DELIVERY+OF+FULL+LENGTH+FACTOR+VIII
WO2001077169A9,METHODS AND MATERIALS RELATING TO STEM CELL GROWTH FACTOR-LIKE POLYPEPTIDES AND POLYNUCLEOTIDES ,http://www.google.com/patents/about?id=DEuHAAAAEBAJ&dq=METHODS+AND+MATERIALS+RELATING+TO+STEM+CELL+GROWTH+FACTOR-LIKE+POLYPEPTIDES+AND+POLYNUCLEOTIDES
WO2008061216A3,ANNULAR RING IMPLANT ,http://www.google.com/patents/about?id=5AeqAAAAEBAJ&dq=ANNULAR+RING+IMPLANT
WO2009140326A3,MICROFLUIDIC ISOLATION OF TUMOR CELLS OR OTHER RARE CELLS FROM WHOLE BLOOD OR OTHER LIQUIDS ,http://www.google.com/patents/about?id=gMDyAAAAEBAJ&dq=MICROFLUIDIC+ISOLATION+OF+TUMOR+CELLS+OR+OTHER+RARE+CELLS+FROM+WHOLE+BLOOD+OR+OTHER+LIQUIDS
WO2006041933A3,IMPROVED VACCINES ,http://www.google.com/patents/about?id=U8DGAAAAEBAJ&dq=IMPROVED+VACCINES
WO2002057429A3,A METHOD FOR PRODUCING A POPULATION OF HOMOZYGOUS STEM CELLS HAVING A PRE-SELECTED IMMUNOPHENOTYPE AND/OR GENOTYPE ,http://www.google.com/patents/about?id=xXyJAAAAEBAJ&dq=A+METHOD+FOR+PRODUCING+A+POPULATION+OF+HOMOZYGOUS+STEM+CELLS+HAVING+A+PRE-SELECTED+IMMUNOPHENOTYPE+AND/OR+GENOTYPE
WO2007099551A3,AN INTERACTIVE WOUND COVER ,http://www.google.com/patents/about?id=7cSiAAAAEBAJ&dq=AN+INTERACTIVE+WOUND+COVER
WO2007115337A3,CHONDROCYTE DIFFERENTIATION FROM HUMAN EMBRYONIC STEM CELLS AND THEIR USE IN TISSUE ENGINEERING ,http://www.google.com/patents/about?id=YRfHAAAAEBAJ&dq=CHONDROCYTE+DIFFERENTIATION+FROM+HUMAN+EMBRYONIC+STEM+CELLS+AND+THEIR+USE+IN+TISSUE+ENGINEERING
WO2010005991A3,CIRCULATING TUMOR AND TUMOR STEM CELL DETECTION USING GENOMIC SPECIFIC PROBES ,http://www.google.com/patents/about?id=JLWBAAAAEBAJ&dq=CIRCULATING+TUMOR+AND+TUMOR+STEM+CELL+DETECTION+USING+GENOMIC+SPECIFIC+PROBES
WO2003094965A8,MODULATION OF NEURAL STEM CELLS WITH S1P OR LPA RECEPTOR AGONISTS ,http://www.google.com/patents/about?id=lWDXAAAAEBAJ&dq=MODULATION+OF+NEURAL+STEM+CELLS+WITH+S1P+OR+LPA+RECEPTOR+AGONISTS
WO2009151569A3,BETA ADRENERGIC RECEPTOR AGONISTS FOR THE TREATMENT OF B-CELL PROLIFERATIVE DISORDERS ,http://www.google.com/patents/about?id=OoTLAAAAEBAJ&dq=BETA+ADRENERGIC+RECEPTOR+AGONISTS+FOR+THE+TREATMENT+OF+B-CELL+PROLIFERATIVE+DISORDERS
WO1995011659A3,"PHARMACEUTICAL PREPARATION WITH IMMUNO-CORRECTING PROPERTIES BASED ON A CELL SUSPENSION, AND A METHOD OF TREATING SUGAR DIABETES USING SAID PREPARATION ","http://www.google.com/patents?q=PHARMACEUTICAL+PREPARATION+WITH+IMMUNO-CORRECTING+PROPERTIES+BASED+ON+A+CELL+SUSPENSION,+AND+A+METHOD+OF+TREATING+SUGAR+DIABETES+USING+SAID+PREPARATION&scoring=1&output=rss"
WO2007016831A1,"THE PRODUCTION OF MANY KINDS OF ORGANISMS, ENZYMES, CELLS, ORGANS AND TECHNIQUE THEREOF ","http://www.google.com/patents/about?id=cyLXAAAAEBAJ&dq=THE+PRODUCTION+OF+MANY+KINDS+OF+ORGANISMS,+ENZYMES,+CELLS,+ORGANS+AND+TECHNIQUE+THEREOF"
WO2007067637A3,CARTILAGE REPAIR METHODS ,http://www.google.com/patents/about?id=J2KgAAAAEBAJ&dq=CARTILAGE+REPAIR+METHODS
WO2004104184A1,PREPARATION OF ENDODERMAL STEM CELLS ,http://www.google.com/patents/about?id=Ex6cAAAAEBAJ&dq=PREPARATION+OF+ENDODERMAL+STEM+CELLS
WO2010042284A3,MICROFLUIDIC CONTROL SYSTEMS ,http://www.google.com/patents/about?id=PHqXAAAAEBAJ&dq=MICROFLUIDIC+CONTROL+SYSTEMS
WO2003042368A3,METHODS OF EXPRESSING LIM MINERALIZATION PROTEIN IN NON-OSSEOUS CELLS ,http://www.google.com/patents/about?id=K0J6AQAAEBAJ&dq=METHODS+OF+EXPRESSING+LIM+MINERALIZATION+PROTEIN+IN+NON-OSSEOUS+CELLS
WO2008109142A3,PIRNA AND USES RELATED THERETO ,http://www.google.com/patents/about?id=Siu0AAAAEBAJ&dq=PIRNA+AND+USES+RELATED+THERETO
WO2002081007A3,METHODS OF ISOLATING BLOOD COMPONENTS USING A CENTRIFUGE AND USES THEREOF ,http://www.google.com/patents/about?id=2ekUAAAAEBAJ&dq=METHODS+OF+ISOLATING+BLOOD+COMPONENTS+USING+A+CENTRIFUGE+AND+USES+THEREOF
WO2000009668A9,ENGRAFTABLE HUMAN NEURAL STEM CELLS ,http://www.google.com/patents/about?id=P7oWAAAAEBAJ&dq=ENGRAFTABLE+HUMAN+NEURAL+STEM+CELLS
WO2003055990A3,METHOD FOR CULTURING AND EXPANSION OF MAMMALIAN UNDIFFERENTIATED EPIDERMAL KERATINOCYTES EXHIBITING STEM CELL CHARACTERISTICS ,http://www.google.com/patents/about?id=swaVAAAAEBAJ&dq=METHOD+FOR+CULTURING+AND+EXPANSION+OF+MAMMALIAN+UNDIFFERENTIATED+EPIDERMAL+KERATINOCYTES+EXHIBITING+STEM+CELL+CHARACTERISTICS
